-0.00231,3.44,-0.0389,-9.57E-07,-0.0462,1.72,-0.1945,-9.57E+00,,,-0.0462,4.22,-2.6945
-0.00432,3.36,-0.0389,-9.56E-07,-0.0864,1.68,-0.1945,-9.56E+00,,,-0.0864,4.18,-2.6945
-0.0042,3.37,-0.0389,-9.55E-07,-0.084,1.685,-0.1945,-9.55E+00,,,-0.084,4.185,-2.6945
-0.0042,3.29,-0.0389,-9.54E-07,-0.084,1.645,-0.1945,-9.54E+00,,,-0.084,4.145,-2.6945
-0.000302,3.28,-0.0384,-9.53E-07,-0.00604,1.64,-0.192,-9.53E+00,,,-0.00604,4.14,-2.692
-0.00432,3.37,-0.0389,-9.52E-07,-0.0864,1.685,-0.1945,-9.52E+00,,,-0.0864,4.185,-2.6945
-0.000302,3.29,-0.0389,-9.51E-07,-0.00604,1.645,-0.1945,-9.51E+00,,,-0.00604,4.145,-2.6945
-0.00231,3.36,-0.0389,-9.50E-07,-0.0462,1.68,-0.1945,-9.50E+00,,,-0.0462,4.18,-2.6945
-0.00231,3.44,-0.0389,-9.49E-07,-0.0462,1.72,-0.1945,-9.49E+00,,,-0.0462,4.22,-2.6945
-0.00621,3.37,-0.0389,-9.48E-07,-0.1242,1.685,-0.1945,-9.48E+00,,,-0.1242,4.185,-2.6945
-0.00219,3.37,-0.0389,-9.47E-07,-0.0438,1.685,-0.1945,-9.47E+00,,,-0.0438,4.185,-2.6945
-0.00432,3.29,-0.0384,-9.46E-07,-0.0864,1.645,-0.192,-9.46E+00,,,-0.0864,4.145,-2.692
-0.000302,3.28,-0.0464,-9.45E-07,-0.00604,1.64,-0.232,-9.45E+00,,,-0.00604,4.14,-2.732
-0.0042,3.37,-0.0309,-9.44E-07,-0.084,1.685,-0.1545,-9.44E+00,,,-0.084,4.185,-2.6545
-0.0042,3.29,-0.0309,-9.43E-07,-0.084,1.645,-0.1545,-9.43E+00,,,-0.084,4.145,-2.6545
-0.00231,3.36,-0.0389,-9.42E-07,-0.0462,1.68,-0.1945,-9.42E+00,,,-0.0462,4.18,-2.6945
-0.00231,3.44,-0.0464,-9.41E-07,-0.0462,1.72,-0.232,-9.41E+00,,,-0.0462,4.22,-2.732
-0.00432,3.36,-0.0389,-9.40E-07,-0.0864,1.68,-0.1945,-9.40E+00,,,-0.0864,4.18,-2.6945
-0.00231,3.37,-0.0389,-9.39E-07,-0.0462,1.685,-0.1945,-9.39E+00,,,-0.0462,4.185,-2.6945
-0.00219,3.36,-0.0389,-9.38E-07,-0.0438,1.68,-0.1945,-9.38E+00,,,-0.0438,4.18,-2.6945
-0.000302,3.29,-0.0389,-9.37E-07,-0.00604,1.645,-0.1945,-9.37E+00,,,-0.00604,4.145,-2.6945
-0.0042,3.37,-0.0228,-9.36E-07,-0.084,1.685,-0.114,-9.36E+00,,,-0.084,4.185,-2.614
-0.0042,3.29,-0.0389,-9.35E-07,-0.084,1.645,-0.1945,-9.35E+00,,,-0.084,4.145,-2.6945
-0.00231,3.36,-0.0389,-9.34E-07,-0.0462,1.68,-0.1945,-9.34E+00,,,-0.0462,4.18,-2.6945
-0.00231,3.44,-0.0309,-9.33E-07,-0.0462,1.72,-0.1545,-9.33E+00,,,-0.0462,4.22,-2.6545
-0.00231,3.28,-0.0389,-9.32E-07,-0.0462,1.64,-0.1945,-9.32E+00,,,-0.0462,4.14,-2.6945
-0.00231,3.37,-0.0309,-9.31E-07,-0.0462,1.685,-0.1545,-9.31E+00,,,-0.0462,4.185,-2.6545
-0.00219,3.37,-0.0228,-9.30E-07,-0.0438,1.685,-0.114,-9.30E+00,,,-0.0438,4.185,-2.614
0.00171,3.36,-0.0309,-9.29E-07,0.0342,1.68,-0.1545,-9.29E+00,,,0.0342,4.18,-2.6545
-0.000302,3.45,-0.0228,-9.28E-07,-0.00604,1.725,-0.114,-9.28E+00,,,-0.00604,4.225,-2.614
-0.00231,3.37,-0.0309,-9.27E-07,-0.0462,1.685,-0.1545,-9.27E+00,,,-0.0462,4.185,-2.6545
-0.00231,3.36,-0.0309,-9.26E-07,-0.0462,1.68,-0.1545,-9.26E+00,,,-0.0462,4.18,-2.6545
-0.0042,3.37,-0.0309,-9.25E-07,-0.084,1.685,-0.1545,-9.25E+00,,,-0.084,4.185,-2.6545
-0.00621,3.28,-0.0309,-9.24E-07,-0.1242,1.64,-0.1545,-9.24E+00,,,-0.1242,4.14,-2.6545
-0.0042,3.37,-0.0228,-9.23E-07,-0.084,1.685,-0.114,-9.23E+00,,,-0.084,4.185,-2.614
-0.00219,3.37,-0.0228,-9.22E-07,-0.0438,1.685,-0.114,-9.22E+00,,,-0.0438,4.185,-2.614
-0.000302,3.29,-0.0223,-9.21E-07,-0.00604,1.645,-0.1115,-9.21E+00,,,-0.00604,4.145,-2.6115
-0.00231,3.37,-0.00673,-9.20E-07,-0.0462,1.685,-0.03365,-9.20E+00,,,-0.0462,4.185,-2.53365
-0.000302,3.29,-0.0228,-9.19E-07,-0.00604,1.645,-0.114,-9.19E+00,,,-0.00604,4.145,-2.614
-0.00231,3.44,-0.0309,-9.18E-07,-0.0462,1.72,-0.1545,-9.18E+00,,,-0.0462,4.22,-2.6545
-0.0042,3.29,-0.0223,-9.17E-07,-0.084,1.645,-0.1115,-9.17E+00,,,-0.084,4.145,-2.6115
-0.000302,3.29,-0.0304,-9.16E-07,-0.00604,1.645,-0.152,-9.16E+00,,,-0.00604,4.145,-2.652
-0.00231,3.37,-0.0228,-9.15E-07,-0.0462,1.685,-0.114,-9.15E+00,,,-0.0462,4.185,-2.614
-0.00219,3.36,-0.0148,-9.14E-07,-0.0438,1.68,-0.074,-9.14E+00,,,-0.0438,4.18,-2.574
-0.000302,3.29,-0.0143,-9.13E-07,-0.00604,1.645,-0.0715,-9.13E+00,,,-0.00604,4.145,-2.5715
-0.00231,3.29,-0.0148,-9.12E-07,-0.0462,1.645,-0.074,-9.12E+00,,,-0.0462,4.145,-2.574
-0.00231,3.29,-0.0228,-9.11E-07,-0.0462,1.645,-0.114,-9.11E+00,,,-0.0462,4.145,-2.614
-0.0042,3.37,-0.0148,-9.10E-07,-0.084,1.685,-0.074,-9.10E+00,,,-0.084,4.185,-2.574
-0.00432,3.37,-0.0148,-9.09E-07,-0.0864,1.685,-0.074,-9.09E+00,,,-0.0864,4.185,-2.574
-0.0042,3.29,-0.0148,-9.08E-07,-0.084,1.645,-0.074,-9.08E+00,,,-0.084,4.145,-2.574
-0.000302,3.29,-0.0148,-9.07E-07,-0.00604,1.645,-0.074,-9.07E+00,,,-0.00604,4.145,-2.574
-0.0042,3.37,0.00131,-9.06E-07,-0.084,1.685,0.00655,-9.06E+00,,,-0.084,4.185,-2.49345
-0.00231,3.29,-0.00623,-9.05E-07,-0.0462,1.645,-0.03115,-9.05E+00,,,-0.0462,4.145,-2.53115
-0.0042,3.37,0.00131,-9.04E-07,-0.084,1.685,0.00655,-9.04E+00,,,-0.084,4.185,-2.49345
-0.000302,3.37,-0.00673,-9.03E-07,-0.00604,1.685,-0.03365,-9.03E+00,,,-0.00604,4.185,-2.53365
-0.00231,3.44,-0.00673,-9.02E-07,-0.0462,1.72,-0.03365,-9.02E+00,,,-0.0462,4.22,-2.53365
-0.0042,3.36,0.00131,-9.01E-07,-0.084,1.68,0.00655,-9.01E+00,,,-0.084,4.18,-2.49345
-0.00231,3.36,0.00131,-9.00E-07,-0.0462,1.68,0.00655,-9.00E+00,,,-0.0462,4.18,-2.49345
-0.00231,3.37,0.00131,-8.99E-07,-0.0462,1.685,0.00655,-8.99E+00,,,-0.0462,4.185,-2.49345
-0.00219,3.36,0.00935,-8.98E-07,-0.0438,1.68,0.04675,-8.98E+00,,,-0.0438,4.18,-2.45325
-0.00231,3.29,0.00935,-8.97E-07,-0.0462,1.645,0.04675,-8.97E+00,,,-0.0462,4.145,-2.45325
-0.00432,3.44,0.0174,-8.96E-07,-0.0864,1.72,0.087,-8.96E+00,,,-0.0864,4.22,-2.413
